UniqueCode,QualQuantInc,CADIMA Ref,Author,Study,StudyType,PubYear,Journal ,Study ID,Fire,fire.sa,Grazing,grazing.sa,Tourism,tourism.sa,Elevation_Stated,Elevation_Est,Elev_Est_Lower,elev.lower.sa,Elev_Est_Upper,elev.upper.sa,Slope,Slope_New,Landform,Aspect,Temperature,Rainfall ,Snow,Bare ground,bareground.sa,Study site,Studysite,site.map,coord.x.map,coord.y.map,studysite.sa,Studysite.aggregate,StudySite.LatLong,Loc.y,Loc.x,Studysite.aggregate.2,Loc.y.2,Loc.x.2,Study design,Independence?,Study details ,Sampling method ,Scale,N,r,Other? ,Reason for study,Initial ES?,Aggregate.InitialES,Aggregate.InitialES2,Treatment ,TreatmentAggregate1,TreatmentAggregate2,Treatment_Thematic,Treatment_Thematic1,TimeSinceFire,TimeSinceGrazing,Response ,Family,Form.Category,Alpine.Zone,Region,Groundwater Association,Ecosystem Types,Seeder.Resprouter,Old.Response ,Response.Level,Metric,Metric-Notes,Metric.Aggregate,Metric.Aggregate2,Metric.Aggregate.Old,QualDirection,Calc notes,NT.C.Level,NT.C.Year,NT.C.TimeSince,NT.C.Mean,NT.C.SE,NT.C.SD,NT.C.N,NT.C.SDInterpolated?,NT.C.SDInterpolated,NT.C.Imputation / Notes,NT.E.Level ,NT.E.Year,NT.E.TimeSince,NT.E.Mean,NT.E.SE,NT.E.SD,NT.E.N,NT.E.SDInterpolated,NT.E.Imputation / Notes,NT.Change,T.C.InitialYr.Level ,T.C.InitialYr.Year,T.C.InitialYr.TimeSince,T.C.InitialYr.Mean,T.C.InitialYr.SE,T.C.InitialYr.SD,T.C.InitialYr.N,T.C.InitialYr.SDInterpolated?,T.C.InitialYr.Imputation / Notes,T.C.FinalYr.Year,T.C.FinalYr.TimeSince,T.C.FinalYr.Mean,T.C.FinalYr.SE,T.C.FinalYr.SD,T.C.FinalYr.N,T.C.FinalYr.SDInterpolated?,T.C.FinalYr.Imputation / Notes,T.C.FinalYr.Level,C.Change.Mean,C.Change.SD,C.Change.Time,C.Change.Imputation / Notes,T.E.Initial.Level ,T.E.Initial.Year,T.E.InitialYr.TimeSince,T.E.Initial.Mean,T.E.Initial.SE,T.E.Initial.SD,T.E.Initial.SD.Interpolated,T.E.Initial.SD Calculation Notes,T.E.Initial.N,T.E.Initial.Imputation / Notes,T.E.Final.Year,T.E.FinalYr.TimeSince,T.E.Final.Mean,T.E.Final.SE,T.E.Final.SD,T.E.Final.SD.Interpolated,T.E.Final.SD Calculation Notes,T.E.Final.n,T.E.Final.Level,T.E.Final.Imputation / Notes,E.Change.Mean,E.Change.Time,E.Change.SD,E.Change.Imputation / Notes,Abs.Change,C.E.Sig,C.E.SigState,BACITime.sig,w.time.reason,w.time,mean.c.,sd.c.,n.c.,mean.e.,sd.e.,n.e.,bias.BACITime,bias.differentN,bias.timelag,timespan,sa.timespan,Require.Hedges.g,Exclude?,d.stat,d.stat2,d.IG.t2.MD,d.IGPP.Md.e. ,d.IG.t2.s.pooled,d.IG.t2,SE.d.IG.t2,d.IG (MD),"d.IG (SD, pooled)",d.IG.raw.score,SE.d.IG [ (n1 + n2) / (n1 * n2) ],SE.d.IG [ (SMD ^ 2) / (2 (n1 + n2)) ],"d.RM (SD, pooled)",d.RM (SD.d),d.RM (r ),d.RM (MD),d.RM.raw.score,SE.d.RM ( (2 (1-r)) / n),SE.d.RM ( SMD ^2 / 2n ),SE.d.RM,SD(diff) ^2,r,d(IG).from.d(RM),,initial.TE,initial.se.TE,Require Hedges g transformation? ,n,Hedges g corrected TE,TE,se.TE.raw,se.TE
95,Quant+Qual,85,Verrall & Pickering 2019 Grassland post fire ,Verrall & Pickering 2019 Grassland post fire ,Published Paper,2019,Australian Journal of Botany,1,Burnt 2003,Burnt < 20 ya,Ceased 1950s,Ceased,,Unspecified,1370-1850,1350-1850,1350,1200 - 1600,1850,> 1600,Slope / valley,Valley,Valley,Multiple,Unspecified,Unspecified,Unspecified,"No change, stat not significant",No change,Guthega,Guthega,Guthega,-36.37732912,148.3877361,Mainland,"KNP, NSW","-36.38080178273203, 148.35892764723545",-36.38080178,148.3589276,"KNP, NSW",-36.38080178,148.3589276,CI,1 Impact control,"10 sites suveyed with 2x 30x20m plots (one burnt, one unburnt)","Field, experimental",Single site,20,10,,Recovery from fire ,Grassland / open heathland,Heathland (dry) / Grassland,,Fire (c 2003) + Grazing (ceased 1950),Fire (< 20 ya) + Grazing (ceased > 10 ya),Fire + Grazing (historical),Soil / substrate,Fire,14,,Shrubs,,,,,,,,Shrub,Shrub,Shrub abundance,"Number of shrub, Table 1",Richness,Richness,Abundance,Reduce,"Checked for duplication Verrall thesis. Even though G. australis only uses CI design, have retained as single study - this is a quality of data issue rather than actually representing a new study. ",Unburnt,2017,Unburnt,9,0.7,2.213594362,10,Yes,SD = SEM * SQRT(N),SD = SEM * SQRT(10),Burnt 2003,2017,14,8.5,1.1,3.478505426,10,SD = SEM * SQRT(N),SD = SEM * SQRT(10),-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,Not Significant,,2003 fire ,14,9,2.213594362,10,8.5,3.478505426,10,,No,2,NA,No time frame ,Yes,No,d(IG),d(IG),,,,,,-0.5,7.081666471,-0.07060485,0.2,0.000124626,,,,,,,,,,,,,-0.07060485,0.000124626,No,NA,,-0.07060485,0.000124626,0.000124626
96,QualOnly,85,Verrall & Pickering 2019 Grassland post fire ,Verrall & Pickering 2019 Grassland post fire ,Published Paper,2019,Australian Journal of Botany,1,Burnt 2003,Burnt < 20 ya,Ceased 1950s,Ceased,,Unspecified,1370-1850,1350-1850,1350,1200 - 1600,1850,> 1600,Slope / valley,Valley,Valley,Multiple,Unspecified,Unspecified,Unspecified,"No change, stat not significant",No change,Guthega,Guthega,Guthega,-36.37732912,148.3877361,Mainland,"KNP, NSW","-36.38080178273203, 148.35892764723545",-36.38080178,148.3589276,"KNP, NSW",-36.38080178,148.3589276,BACI,4 Paired BACI,"10 sites suveyed with 2x 30x20m plots (one burnt, one unburnt)","Field, experimental",Single site,20,10,,Recovery from fire ,Grassland / open heathland,Heathland (dry) / Grassland,,Fire (c 2003) + Grazing (ceased 1950),Fire (< 20 ya) + Grazing (ceased > 10 ya),Fire + Grazing (historical),Fire + Grazing,Fire,14,14,Hovea montana,Fabaceae,Tall,Subalpine,"Subalpine, Montane",Dry,,Both,Hovea montana ,Species,Shrub cover (%),"Cover, Table 1",Cover-abundance,Cover,Cover,Reduce,"Checked for duplication Verrall thesis. Even though G. australis only uses CI design, have retained as single study - this is a quality of data issue rather than actually representing a new study. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not stated,Not stated,,,,,,,,,,,,NA,NA,No time frame ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
97,QualOnly,85,Verrall & Pickering 2019 Grassland post fire ,Verrall & Pickering 2019 Grassland post fire ,Published Paper,2019,Australian Journal of Botany,1,Burnt 2003,Burnt < 20 ya,Ceased 1950s,Ceased,,Unspecified,1370-1850,1350-1850,1350,1200 - 1600,1850,> 1600,Slope / valley,Valley,Valley,Multiple,Unspecified,Unspecified,Unspecified,"No change, stat not significant",No change,Guthega,Guthega,Guthega,-36.37732912,148.3877361,Mainland,"KNP, NSW","-36.38080178273203, 148.35892764723545",-36.38080178,148.3589276,"KNP, NSW",-36.38080178,148.3589276,BACI,4 Paired BACI,"10 sites suveyed with 2x 30x20m plots (one burnt, one unburnt)","Field, experimental",Single site,20,10,,Recovery from fire ,Grassland / open heathland,Heathland (dry) / Grassland,,Fire (c 2003) + Grazing (ceased 1950),Fire (< 20 ya) + Grazing (ceased > 10 ya),Fire + Grazing (historical),Fire + Grazing,Fire,14,14,Oxylobium ellipticum,Fabaceae,Tall,Non-alpine,Montane,Dry,"Heathland, Woodland / Forest",Resprouter,Oxylobium ellipticum ,Species,Shrub cover (%),"Cover, Table 1",Cover-abundance,Cover,Cover,No change,"Checked for duplication Verrall thesis. Even though G. australis only uses CI design, have retained as single study - this is a quality of data issue rather than actually representing a new study. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not stated,Not stated,,,,,,,,,,,,NA,NA,No time frame ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
98,Quant+Qual,85,Verrall & Pickering 2019 Grassland post fire ,Verrall & Pickering 2019 Grassland post fire ,Published Paper,2019,Australian Journal of Botany,1bb,Burnt 2003,Burnt < 20 ya,Ceased 1950s,Ceased,,Unspecified,1370-1850,1350-1850,1350,1200 - 1600,1850,> 1600,Slope / valley,Valley,Valley,Multiple,Unspecified,Unspecified,Unspecified,"No change, stat not significant",No change,Guthega,Guthega,Guthega,-36.37732912,148.3877361,Mainland,"KNP, NSW","-36.38080178273203, 148.35892764723545",-36.38080178,148.3589276,"KNP, NSW",-36.38080178,148.3589276,BA,3 Paired BA,"10 sites suveyed with 2x 30x20m plots (one burnt, one unburnt)","Field, experimental",Single site,20,10,,Recovery from fire ,Grassland / open heathland,Heathland (dry) / Grassland,,Fire (c 2003) + Grazing (ceased 1950),Fire (< 20 ya) + Grazing (ceased > 10 ya),Fire + Grazing (historical),Fire + Grazing,Fire,14,14,Olearia algida,Asteraceae,Tall,Subalpine,Subalpine,Dry,Subalpine,Seeder / Soil seed bank,Olearia algida,Species,Shrub cover (%),"Cover, Table 1",Cover-abundance,Cover,Cover,No change,"Modified BACI with non-time comparator, and time exposure. Have split this into 2 separate studies. Linked studies denoted to a/b. So: a and b are linked, aa and bb are linked, and aaa bbb are linked. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Initial time,1989,14,0,0.639534884,2.675366364,SD = MD / t,Yes,35,SD = Upper - Lower / 3.92,2010,7,2.2,0.639534884,2.675366364,SD = MD / t,"P provided. Calculated using SE = MD / t, then, SE = SE / (SQRT(1/N(initial) + 1/N(final))",35,Final sampling year,SD = Upper - Lower / 3.92,2.2,21,0,SD assumed to be same for initial and final. ,2.2,0.00,Significant,,t2 - t34,21,0.00,2.68,35.00,2.20,2.68,35,,No,9,21,> 20 years,No,No,d(RM) approx. using t. ,d(RM),,,,,,,,,,,15.71421932,47.04620124,-3.481604297,2.20,0.822317283,0.256091674,0.009660082,0.51551116,0.00000000000,1,0,,0,0.51551116,No,NA,,0,0.51551116,0.51551116
99,Quant+Qual,85,Verrall & Pickering 2019 Grassland post fire ,Verrall & Pickering 2019 Grassland post fire ,Published Paper,2019,Australian Journal of Botany,1aa,Burnt 2003,Burnt < 20 ya,Ceased 1950s,Ceased,,Unspecified,1370-1850,1350-1850,1350,1200 - 1600,1850,> 1600,Slope / valley,Valley,Valley,Multiple,Unspecified,Unspecified,Unspecified,"No change, stat not significant",No change,Guthega,Guthega,Guthega,-36.37732912,148.3877361,Mainland,"KNP, NSW","-36.38080178273203, 148.35892764723545",-36.38080178,148.3589276,"KNP, NSW",-36.38080178,148.3589276,CI,1 Impact control,"10 sites suveyed with 2x 30x20m plots (one burnt, one unburnt)","Field, experimental",Single site,20,10,,Recovery from fire ,Grassland / open heathland,Heathland (dry) / Grassland,,Fire (c 2003) + Grazing (ceased 1950),Fire (< 20 ya) + Grazing (ceased > 10 ya),Fire + Grazing (historical),Fire + Grazing,Fire,14,14,Olearia algida,Asteraceae,Tall,Subalpine,Subalpine,Dry,Subalpine,Seeder / Soil seed bank,Olearia algida,Species,Shrub cover (%),"Cover, Table 1",Cover-abundance,Cover,Cover,Promote,"Checked for duplication Verrall thesis. Even though G. australis only uses CI design, have retained as single study - this is a quality of data issue rather than actually representing a new study. Modified BACI with non-time comparator, and time exposure. Have split this into 2 separate studies. Linked studies denoted to a/b. So: a and b are linked, aa and bb are linked, and aaa bbb are linked. ",Unburnt,2017,Unburnt,0.8,1.425093337,3.186605576,10,Yes,SE = MD / t,"P provided. Calculated using SE = MD / t, where MD = Mean(final) / Mean(initiall). T calculated from quoted p-value. Then calculated SD = SE / (SQRT(1/N(initial) + 1/N(final))",Burnt 2003,2017,14,1.3,1.425093337,3.186605576,10,SE = MD / t,"P provided. Calculated using SE = MD / t, where MD = Mean(final) / Mean(initiall). T calculated from quoted p-value. Then calculated SD = SE / (SQRT(1/N(initial) + 1/N(final))",0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not stated,Not stated,,2003 fire ,14,0.8,3.186605576,10,1.3,3.186605576,10,,No,2,NA,No time frame ,Yes,No,d(IG),d(IG),,,,,,0.5,9.821778018,0.05090728,0.2,6.47888E-05,,,,,,,,,,,,,0.05090728,6.47888E-05,No,NA,,0.05090728,6.47888E-05,6.47888E-05
100,Quant+Qual,85,Verrall & Pickering 2019 Grassland post fire ,Verrall & Pickering 2019 Grassland post fire ,Published Paper,2019,Australian Journal of Botany,1aaa,Burnt 2003,Burnt < 20 ya,Ceased 1950s,Ceased,,Unspecified,1370-1850,1350-1850,1350,1200 - 1600,1850,> 1600,Slope / valley,Valley,Valley,Multiple,Unspecified,Unspecified,Unspecified,"No change, stat not significant",No change,Guthega,Guthega,Guthega,-36.37732912,148.3877361,Mainland,"KNP, NSW","-36.38080178273203, 148.35892764723545",-36.38080178,148.3589276,"KNP, NSW",-36.38080178,148.3589276,CI,1 Impact control,"10 sites suveyed with 2x 30x20m plots (one burnt, one unburnt)","Field, experimental",Single site,20,10,,Recovery from fire ,Grassland / open heathland,Heathland (dry) / Grassland,,Fire (c 2003) + Grazing (ceased 1950),Fire (< 20 ya) + Grazing (ceased > 10 ya),Fire + Grazing (historical),Fire + Grazing,Fire,14,14,Grevillea australis,Proteaceae,Tall,Alpine Subalpine,"Alpine, Subalpine",Dry,"Fjaeldmark, Heathland",Seeder / Soil seed bank,Grevillea australis,Species,Shrub cover (%),"Cover, Table 1",Cover-abundance,Cover,Cover,Promote,"Checked for duplication Verrall thesis. Even though G. australis only uses CI design, have retained as single study - this is a quality of data issue rather than actually representing a new study. Modified BACI with non-time comparator, and time exposure. Have split this into 2 separate studies. Linked studies denoted to a/b. So: a and b are linked, aa and bb are linked, and aaa bbb are linked. ",Unburnt,2017,Unburnt,2.4,0.297413627,0.665037088,10,Yes,SE = MD / t,"P provided. Calculated using SE = MD / t, where MD = Mean(final) / Mean(initiall). T calculated from quoted p-value. Then calculated SD = SE / (SQRT(1/N(initial) + 1/N(final))",Burnt 2003,2017,14,5.1,0.297413627,0.665037088,10,SE = MD / t,"P provided. Calculated using SE = MD / t, where MD = Mean(final) / Mean(initiall). T calculated from quoted p-value. Then calculated SD = SE / (SQRT(1/N(initial) + 1/N(final))",2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not stated,Not stated,,2003 fire ,14,2.4,0.665037088,10,5.1,0.665037088,10,,No,2,NA,No time frame ,Yes,No,d(IG),d(IG),,,,,,2.7,2.049781969,1.317213265,0.2,0.04337627,,,,,,,,,,,,,1.317213265,0.04337627,No,NA,,1.317213265,0.04337627,0.04337627
101,Quant+Qual,85,Verrall & Pickering 2019 Grassland post fire ,Verrall & Pickering 2019 Grassland post fire ,Published Paper,2019,Australian Journal of Botany,1a,Burnt 2003,Burnt < 20 ya,Ceased 1950s,Ceased,,Unspecified,1370-1850,1350-1850,1350,1200 - 1600,1850,> 1600,Slope / valley,Valley,Valley,Multiple,Unspecified,Unspecified,Unspecified,"No change, stat not significant",No change,Guthega,Guthega,Guthega,-36.37732912,148.3877361,Mainland,"KNP, NSW","-36.38080178273203, 148.35892764723545",-36.38080178,148.3589276,"KNP, NSW",-36.38080178,148.3589276,CI,1 Impact control,"10 sites suveyed with 2x 30x20m plots (one burnt, one unburnt)","Field, experimental",Single site,20,10,,Recovery from fire ,Grassland / open heathland,Heathland (dry) / Grassland,,Fire (c 2003) + Grazing (ceased 1950),Fire (< 20 ya) + Grazing (ceased > 10 ya),Fire + Grazing (historical),Fire + Grazing,Fire,14,,Shrubs,,,,,,,,Shrub,Shrub,Shrub cover (%),"Cover, Table 1",Cover-abundance,Cover,Cover,Promote,"Checked for duplication Verrall thesis. Even though G. australis only uses CI design, have retained as single study - this is a quality of data issue rather than actually representing a new study. Modified BACI with non-time comparator, and time exposure. Have split this into 2 separate studies. Linked studies denoted to a/b. So: a and b are linked, aa and bb are linked, and aaa bbb are linked. ",Unburnt,2017,Unburnt,11.3,0.274900899,0.614697097,10,Yes,SE = MD / t,"P provided. Calculated using SE = MD / t, where MD = Mean(final) / Mean(initiall). T calculated from quoted p-value. Then calculated SD = SE / (SQRT(1/N(initial) + 1/N(final))",Burnt 2003,2017,14,17.8,0.274900899,0.614697097,10,SE = MD / t,"P provided. Calculated using SE = MD / t, where MD = Mean(final) / Mean(initiall). T calculated from quoted p-value. Then calculated SD = SE / (SQRT(1/N(initial) + 1/N(final))",6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not stated,Not stated,,2003 fire ,14,11.3,0.614697097,10,17.8,0.614697097,10,,No,2,NA,No time frame ,Yes,No,d(IG),d(IG),,,,,,6.5,1.894623695,3.430760428,0.2,0.294252928,,,,,,,,,,,,,3.430760428,0.294252928,No,NA,,3.430760428,0.294252928,0.294252928
102,Quant+Qual,85,Verrall & Pickering 2019 Grassland post fire ,Verrall & Pickering 2019 Grassland post fire ,Published Paper,2019,Australian Journal of Botany,1b,Not burnt,Not burnt,Ceased 1950s,Ceased,,Unspecified,1370-1850,1350-1850,1350,1200 - 1600,1850,> 1600,Slope / valley,Valley,Valley,Multiple,Unspecified,Unspecified,Unspecified,"No change, stat not significant",No change,Guthega,Guthega,Guthega,-36.37732912,148.3877361,Mainland,"KNP, NSW","-36.38080178273203, 148.35892764723545",-36.38080178,148.3589276,"KNP, NSW",-36.38080178,148.3589276,BA,3 Paired BA,"10 sites suveyed with 2x 30x20m plots (one burnt, one unburnt)","Field, observational",Single site,20,10,,Recovery from fire ,Grassland / open heathland,Heathland (dry) / Grassland,,Grazing (ceased 1950),Grazing (ceased > 20 ya),Grazing (ceased),Grazing,Grazing,,,Shrubs,,,,,,,,Shrub,Shrub,Shrub cover (%),"Cover, Table 1",Cover-abundance,Cover,Cover,No change,"Modified BACI with non-time comparator, and time exposure. Have split this into 2 separate studies. Linked studies denoted to a/b. So: a and b are linked, aa and bb are linked, and aaa bbb are linked. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Table 3,1973,23,2,3.090910651,11.81386957,SD = MD / t,Yes,48,Imputed SD = Upper - Lower / 3.92. N calculated as 2 x 6 x 10. ,1997,47,21,3.090910651,11.81386957,SD = MD / t,"P provided. Calculated using SE = MD / t, where MD = Mean(final) / Mean(initiall). T calculated from quoted p-value. Then calculated SD = SE / (SQRT(1/N(initial) + 1/N(final)). ",48,Table 3,Imputed SD = Upper - Lower / 3.92. N calculated as 2 x 6 x 10. ,19,24,0,SD assumed to be same for initial and final. ,19,0.00,Significant,,t2 - t35,24,2.00,11.81,48.00,21.00,11.81,48,,No,22,24,> 20 years,No,No,d(RM) approx. using t. ,d(RM),,,,,,,,,,,81.42147706,4936.890984,-1837.226936,19.00,1.608279141,76.592789,0.026943352,8.753269809,0.00000000000,1,0,,0,8.753269809,No,NA,,0,8.753269809,8.753269809
103,Quant+Qual,85,Verrall & Pickering 2019 Grassland post fire ,Verrall & Pickering 2019 Grassland post fire ,Published Paper,2019,Australian Journal of Botany,1bbb,Not burnt,Not burnt,Ceased 1950s,Ceased,,Unspecified,1370-1850,1350-1850,1350,1200 - 1600,1850,> 1600,Slope / valley,Valley,Valley,Multiple,Unspecified,Unspecified,Unspecified,"No change, stat not significant",No change,Guthega,Guthega,Guthega,-36.37732912,148.3877361,Mainland,"KNP, NSW","-36.38080178273203, 148.35892764723545",-36.38080178,148.3589276,"KNP, NSW",-36.38080178,148.3589276,BA,3 Paired BA,"10 sites suveyed with 2x 30x20m plots (one burnt, one unburnt)","Field, observational",Single site,20,10,,Recovery from fire ,Grassland / open heathland,Heathland (dry) / Grassland,,Grazing (ceased 1950),Grazing (ceased > 20 ya),Grazing (ceased),Grazing,Grazing,NA,47,Grevillea australis,Proteaceae,Tall,Alpine Subalpine,"Alpine, Subalpine",Dry,"Fjaeldmark, Heathland",Seeder / Soil seed bank,Grevillea australis,Species,Shrub cover (%),"Cover, Table 1",Cover-abundance,Cover,Cover,No change,"Checked for duplication Verrall thesis. Even though G. australis only uses CI design, have retained as single study - this is a quality of data issue rather than actually representing a new study. Modified BACI with non-time comparator, and time exposure. Have split this into 2 separate studies. Linked studies denoted to a/b. So: a and b are linked, aa and bb are linked, and aaa bbb are linked. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Table 3,1973,23,15,0.627994545,2.751734226,SD = MD / t,Yes,48,Imputed SD as Highest - Lowest / 3.92,1997,47,32,0.627994545,2.751734226,SD = MD / t,"P provided. Calculated using SE = MD / t, where MD = Mean(final) / Mean(initiall). T calculated from quoted p-value. Then calculated SD = SE / (SQRT(1/N(initial) + 1/N(final)). ",48,Table 3,Imputed SD as Highest - Lowest / 3.92,17,24,0,SD assumed to be same for initial and final. ,17,0.00,Significant,,t2 - t36,24,15.00,2.75,48.00,32.00,2.75,48,,No,22,24,> 20 years,No,No,d(RM) approx. using t. ,d(RM),,,,,,,,,,,18.96501936,3952.247907,-21713.59729,17.00,6.177922213,904.7748872,0.39757003,30.08608411,0.00000000000,1,0,,0,30.08608411,No,NA,,0,30.08608411,30.08608411
104,Quant+Qual,86,Kirkpatrick 2017,Kirkpatrick et al. 2017,Published Paper,2017,Australian Journal of Botany,AerialSummits,Unspecified,Unknown,Unspecified,Unspecified (likely ceased),Unspecified,Unspecified,1340-1545,1350-1850,1350,1200 - 1600,1850,> 1600,Unspecified (likely multiple),Plateau / Peak,Peak,Multiple,No significant change,Unspecified,No significant change,Significant decrease,Decrease,Summits of Tasmania,"Multiple, Tasmania",Summits across Tasmania,-42.14630067,146.6127359,Tasmania,"Multiple, Tasmania","-42.101915231326544, 146.67128556749628",-42.10191523,146.6712856,Tasmania,-42.10191523,146.6712856,BA,3 Paired BA,"5 summits, 15 photos",Aerial photograph,Multiple sites,15,3,,Change over time for snowpatch ecosystems in Tasmania,Snowpatch,Snowpatch,,Snow patch area (decrease),Snowmelt (earlier),Snowmelt (earlier),Climate change,Climate change,,,Shrubs,,,,,,,,Shrub,Shrub,Area of shrubs in snowpatch (m2),"Table 3, and statement page 220",Cover-abundance,Cover,Cover,Reduce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967,0,7.919054086,,6.566759022,Stated,Stated,6,,2015,0,5.626879447,,1.758397114,Stated,Stated,6,,,-2.292174639,48,-4.808361908,,-2.292174639,0.38,Not Significant,,t2 - t37,48,7.92,6.57,6.00,5.63,1.76,6,,No,2,48,> 20 years,Yes,No,d(RM),d(RM),,,,,,,,,,,14.7362682,33.0024593,-1.507769282,-2.29,-0.349057219,0.835923094,0.010153412,0.919824171,23.12034424119,0.893531959,-0.161072446,,-0.161072446,0.919824171,Yes,12,-0.148682257,-0.148682257,0.919824171,0.919824171
105,QualOnly,86,Kirkpatrick 2017,Kirkpatrick et al. 2017,Published Paper,2017,Australian Journal of Botany,Quadrats,Burnt 1960,Burnt > 20 ya,Unspecified,Unspecified (likely ceased),Unspecified,Unspecified,1440,1400-1440,1400,1200 - 1600,1440,1200 - 1600,Slope,Plateau ,Plateau ,Multiple,No significant change,Unspecified,No significant change,Significant decrease,Decrease,"Clemes Tarn, Mt Field","Clemes Tarn, Mt Field",Central East Plateau,-41.83718506,146.5358377,Tasmania,"Mt Field, Tasmania","-42.659111551981475, 146.57784569653785",-42.65911155,146.5778457,Tasmania,-42.10191523,146.6712856,BA,3 Paired BA,"105 0.35m2 quadrats, inside 2 transects orthagonal to slope","Field, observational",Single site,105,3,,Change over time for snowpatch ecosystems in Tasmania,Snowpatch,Snowpatch,,Wind speed (increase) + Adiabatic lapse rate (decrease),Wind speed (increase) + Adiabatic lapse rate (decrease),Wind speed + Adiabatic lapse rate,Climate change,Climate change,NA,NA,Tasmannia lanceolata,Winteraceae,Tall,Subalpine,"Subalpine, Montane, Nonalpine",Both,"Heathland, rainforest, forest",Both,Tasmannia lanceolata (Poir.) A.C.Sm.,Species,Percentage cover species,"Percentage cover of species, Table 2",Cover-abundance,Cover,Cover,Promote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not stated,Not stated,,,,,,,,,,,,NA,NA,No time frame ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
106,QualOnly,86,Kirkpatrick 2017,Kirkpatrick et al. 2017,Published Paper,2017,Australian Journal of Botany,Quadrats,Burnt 1960,Burnt > 20 ya,Unspecified,Unspecified (likely ceased),Unspecified,Unspecified,1440,1400-1440,1400,1200 - 1600,1440,1200 - 1600,Slope,Plateau ,Plateau ,Multiple,No significant change,Unspecified,No significant change,Significant decrease,Decrease,"Clemes Tarn, Mt Field","Clemes Tarn, Mt Field",Central East Plateau,-41.83718506,146.5358377,Tasmania,"Mt Field, Tasmania","-42.659111551981475, 146.57784569653785",-42.65911155,146.5778457,Tasmania,-42.10191523,146.6712856,BA,3 Paired BA,"105 0.35m2 quadrats, inside 2 transects orthagonal to slope","Field, observational",Single site,105,3,,Change over time for snowpatch ecosystems in Tasmania,Snowpatch,Snowpatch,,Wind speed (increase) + Adiabatic lapse rate (decrease),Wind speed (increase) + Adiabatic lapse rate (decrease),Wind speed + Adiabatic lapse rate,Climate change,Climate change,NA,NA,Bellendena montana,Proteaceae,Tall,Alpine Subalpine,"Alpine, Subalpine",Both,"Bogs, Fjaeldmark, Heathland",Fire killed,Bellendena montana R.Br.,Species,Percentage cover species,"Percentage cover of species, Table 2",Cover-abundance,Cover,Cover,Promote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not stated,Not stated,,,,,,,,,,,,NA,NA,No time frame ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
